Message,Label
FELICITAÇÕES seu número foi sorteado com 10000MT crie sua conta no link abaixo e receba seu prêmio url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
VOCÊ FOI SORTEADO ganhou 50000MT na nova plataforma de apostas faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
PARABÉNS você ganhou 7500MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
CONGRATULAÇÕES ganhou 50000MT na nova plataforma de apostas clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
FELICITAÇÕES seu número foi sorteado com 10000MT crie sua conta e ganhe um bônus especial url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
VOCÊ FOI SORTEADO ganhou um bônus de 5000MT no seu primeiro depósito acesse o link abaixo e comece a jogar url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
PARABÉNS seu número foi sorteado com 10000MT crie sua conta no link abaixo e receba seu prêmio url,spam
PARABÉNS você foi premiado com 20000MT crie sua conta e ganhe um bônus especial url,spam
VOCÊ FOI SORTEADO você foi premiado com 20000MT crie sua conta e ganhe um bônus especial url,spam
VOCÊ FOI SORTEADO seu número foi sorteado com 10000MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
VOCÊ FOI SORTEADO você ganhou 7500MT acesse o link abaixo e comece a jogar url,spam
VOCÊ FOI SORTEADO você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
FELICITAÇÕES você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
BOAS NOVAS você foi premiado com 20000MT acesse o link abaixo e comece a jogar url,spam
PARABÉNS você foi premiado com 20000MT crie sua conta no link abaixo e receba seu prêmio url,spam
FELICITAÇÕES seu número foi sorteado com 10000MT acesse o link abaixo e comece a jogar url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
PARABÉNS você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
FELICITAÇÕES ganhou 50000MT na nova plataforma de apostas crie sua conta e ganhe um bônus especial url,spam
CONGRATULAÇÕES receba um bônus de 15000MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
FELICITAÇÕES você ganhou 7500MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
FELICITAÇÕES ganhou 50000MT na nova plataforma de apostas crie sua conta e ganhe um bônus especial url,spam
FELICITAÇÕES receba um bônus de 15000MT crie sua conta no link abaixo e receba seu prêmio url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas acesse o link abaixo e comece a jogar url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
PARABÉNS receba um bônus de 15000MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
FELICITAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito crie sua conta e ganhe um bônus especial url,spam
CONGRATULAÇÕES seu número foi sorteado com 10000MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
CONGRATULAÇÕES ganhou 50000MT na nova plataforma de apostas acesse o link abaixo e comece a jogar url,spam
CONGRATULAÇÕES ganhou 50000MT na nova plataforma de apostas clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
Sou médico tradicional resolvo problemas de amor trabalho e riqueza url,spam
PARABÉNS você foi premiado com 20000MT crie sua conta no link abaixo e receba seu prêmio url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
PARABÉNS você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
VOCÊ FOI SORTEADO seu número foi sorteado com 10000MT acesse o link abaixo e comece a jogar url,spam
FELICITAÇÕES seu número foi sorteado com 10000MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas acesse o link abaixo e comece a jogar url,spam
PARABÉNS você foi premiado com 20000MT crie sua conta e ganhe um bônus especial url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
FELICITAÇÕES você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas crie sua conta no link abaixo e receba seu prêmio url,spam
PARABÉNS ganhou um bônus de 5000MT no seu primeiro depósito crie sua conta e ganhe um bônus especial url,spam
BOAS NOVAS receba um bônus de 15000MT crie sua conta no link abaixo e receba seu prêmio url,spam
PARABÉNS você ganhou 7500MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
CONGRATULAÇÕES você ganhou 7500MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
FELICITAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito crie sua conta e ganhe um bônus especial url,spam
CONGRATULAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
CONGRATULAÇÕES receba um bônus de 15000MT crie sua conta e ganhe um bônus especial url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
FELICITAÇÕES você ganhou 7500MT acesse o link abaixo e comece a jogar url,spam
CONGRATULAÇÕES receba um bônus de 15000MT crie sua conta no link abaixo e receba seu prêmio url,spam
VOCÊ FOI SORTEADO ganhou 50000MT na nova plataforma de apostas clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
FELICITAÇÕES você ganhou 7500MT crie sua conta no link abaixo e receba seu prêmio url,spam
VOCÊ FOI SORTEADO ganhou 50000MT na nova plataforma de apostas crie sua conta e ganhe um bônus especial url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
VOCÊ FOI SORTEADO receba um bônus de 15000MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
VOCÊ FOI SORTEADO ganhou 50000MT na nova plataforma de apostas crie sua conta no link abaixo e receba seu prêmio url,spam
PARABÉNS ganhou um bônus de 5000MT no seu primeiro depósito faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
FELICITAÇÕES seu número foi sorteado com 10000MT crie sua conta e ganhe um bônus especial url,spam
CONGRATULAÇÕES receba um bônus de 15000MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
BOAS NOVAS você ganhou 7500MT crie sua conta no link abaixo e receba seu prêmio url,spam
CONGRATULAÇÕES você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
Sou médico tradicional resolvo problemas de amor trabalho e riqueza url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
PARABÉNS você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
BOAS NOVAS você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
CONGRATULAÇÕES você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
VOCÊ FOI SORTEADO receba um bônus de 15000MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
Sou médico tradicional resolvo problemas de amor trabalho e riqueza url,spam
PARABÉNS ganhou 50000MT na nova plataforma de apostas crie sua conta e ganhe um bônus especial url,spam
VOCÊ FOI SORTEADO você ganhou 7500MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
CONGRATULAÇÕES receba um bônus de 15000MT crie sua conta e ganhe um bônus especial url,spam
Consulta grátis pague só após ver resultados Entre em contato via WhatsApp url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
PARABÉNS receba um bônus de 15000MT crie sua conta no link abaixo e receba seu prêmio url,spam
BOAS NOVAS receba um bônus de 15000MT crie sua conta no link abaixo e receba seu prêmio url,spam
FELICITAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito crie sua conta no link abaixo e receba seu prêmio url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
CONGRATULAÇÕES você ganhou 7500MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
FELICITAÇÕES receba um bônus de 15000MT crie sua conta e ganhe um bônus especial url,spam
CONGRATULAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito crie sua conta no link abaixo e receba seu prêmio url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas crie sua conta e ganhe um bônus especial url,spam
Solução em 48 horas Recuperação de bens roubados sucesso nos negócios proteção espiritual url,spam
FELICITAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
CONGRATULAÇÕES ganhou um bônus de 5000MT no seu primeiro depósito crie sua conta e ganhe um bônus especial url,spam
BOAS NOVAS ganhou 50000MT na nova plataforma de apostas crie sua conta no link abaixo e receba seu prêmio url,spam
BOAS NOVAS você foi premiado com 20000MT clique no link abaixo e aproveite a oferta válida para novos usuários url,spam
FELICITAÇÕES você ganhou 7500MT crie sua conta e ganhe um bônus especial url,spam
PARABÉNS você ganhou 7500MT faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
PARABÉNS receba um bônus de 15000MT crie sua conta no link abaixo e receba seu prêmio url,spam
CONGRATULAÇÕES receba um bônus de 15000MT acesse o link abaixo e comece a jogar url,spam
Faço consultas à distância e presencial trato doenças e problemas financeiros url,spam
BOAS NOVAS ganhou um bônus de 5000MT no seu primeiro depósito faça o cadastro pelo link e deposite 100MT para ativar o bônus url,spam
PARABÉNS PARABÉNS PARABÉNS O SEU NÚMERO GANHOU 9900MT DE BOASVINDAS NA NOVA PLATAFORMA DE JOGOS ONLINE EM MOÇAMBIQUE PLACARD url,spam
Waw já ouviu falar da calculadora aviator Acesse a calculadora através do link abaixo e fatura no jogo de avião url,spam
Wassala wassala a plataforma de apostas placard oferece vôos altos apartir das 1630 até 1800 Cria conta e comece a ganhar dinheiro jogando aviator url,spam
Curandero Vasco Faço Consultas e Tratamentos A Distância Tanto Como Na Presença Tratamentos de Sorte de Negócio Casamento Bens Roubados etc Contacto 868422612,spam
Parabéns seu número foi sorteado com 1500 em dinheiro real pela plataforma de apostas placard faça cadastro url,spam
MEUS SENHORES E MINHAS SENHORAS SOU MEDICO TRADICIONAL CORADENDEIRO DOCTOR PEDRO NGOA FAÇO TRATAMENTO ADISTANCIA ASSIM COMO NA PRESENÇA WhatsApp 878139340,spam
Sabias que o promobet preditor já está disponível Crie conta através do link abaixo e ganhe 7300 no seu primeiro depósito url,spam
Este número foi premiado com MT20393400 no Heineken Mobile Draw Envie seu número e nome para duncanagentsgmailcom,spam
Chelton Mabuie created group Cervejetarianos😂❤️🚁,norm
You were added,norm
😹😭guiguigui😹,norm
Rasgar saco papa,norm
Ficarem black com carvão 🤣,norm
😭😹😹😹😹,norm
Media omitted,norm
Yuuuuu tmlc,norm
Esse pó branco 😐,norm
Eu a pensar que é xima ou arroz o Maza viu pó sheet😭,norm
E eu nem sequer tinha visto😭😭😭😭,norm
Parece cocaína😭,norm
É sal😹😭🤦‍♂️,norm
Sal,norm
Media omitted,norm
Quem disse isso,norm
Sim,norm
Media omitted,norm
Seus maconheiros safados,norm
Tarados sexuais🤣,norm
Punheteiros,norm
Precoces ehhh,norm
Media omitted,norm
Tudo nocivo 😭,norm
As inscrições para o Student Laptop Scheme 2023 estão disponíveis,norm
As inscrições para o Student Laptop Scheme 2023 estão disponíveis,norm
Fake news,norm
258847290446,norm
N da,norm
Ou vens com aquelas crias,norm
Daquele day,norm
Um tipo ganhou,norm
Se não houver stress,norm
As inscrições para o Student Laptop Scheme 2023 estão disponíveis,norm
Para de nos irritar man,norm
Sempre vao te dizer isso,norm
As inscrições para o Student Laptop Scheme 2023 estão disponíveis,norm
Crias sao teus irmãos,norm
Eu pergunto por vocês  eu nao posso,norm
Te fizeram alguma coisa,norm
E elas te fizeram,norm
Eu fico se alguém ficar bro,norm
São tua irmãs Ou amigas,norm
Fala de amigas,norm
Não irmãos,norm
258875552118,norm
Por isso estou a te questionar,norm
São minhas irmãs também,norm
Vai se fdd bro,norm
Parem la com essa merda pha,norm
Ok,norm
Mitano podemos ficar sla,norm
Caso não voltamos,norm
Ficar implicar voltar as 78,norm
Sempre há,norm
Media omitted,norm
Ihhh nada,norm
Ou 02,norm
Vai depender de ambiente ideia sempre há,norm
4ta doce,norm
2 n ha bus,norm
Há n ser que venham te pegar,norm
Vamos peiar😂😂,norm
🤣🤣🤣te rambarem cell,norm
Tipo nada😂,norm
Voltas que time,norm
😭😭n to pronto pá isso😏vamos resolver no privado😈,norm
Esse link já diz que são flys😂😂😂,norm
🤣🤣tentar sorte para fechar uma bolada aí,norm
258872238555,norm
Aweeee,norm
Duas tens carro,norm
😹😹😹😹😭ihhhh duas no pipoking,norm
Quando blaze terminar no max 22h,norm
Tá NC só podemos ver esse time se metemos contigo ou ficamos,norm
😭😭se DJ for malta fayaa n da ahh,norm
😭😭😹😹😹💔ihhhh,norm
Voltar estao a voltar para matola,norm
Hm n sei no to place n dá né,norm
Se show for no campus ahhh n ha bus,norm
🤣melhor ficar,norm
Nao é no campus é atrás da escola de meque,norm
Pode dar acho eu,norm
😭😭😭yoweee rambas da somachilde wenooo,norm
Vejo no day brother,norm
Pode ser,norm
Vemos,norm
Nao é somerschild é malhangalene 0ha rua da electricidade,norm
Ta nice,norm
Media omitted,norm
Yeah mas somerschild nao tem rambas,norm
Só esses molwenes da Colombia,norm
Então vamos pra teu place 😂,norm
Media omitted,norm
Seisora acordarem,norm
Media omitted,norm
Falo deles,norm
😭😭😭😭,norm
Nao tenha medo mo tropa,norm
Corre,norm
🤣🤣🤣🤣🤣🤣,norm
Conselho mau,norm
😭😹😹😹😹,norm
Media omitted,norm
😹😹😹😹😭yuuuuuu ehhhh,norm
Tmlc 😹😭💔🤦‍♂️,norm
Assim estavas a ir 😹,norm
Media omitted,norm
ND fiquei no mesmo lugar 😭,norm
Contaste sim,norm
Media omitted,norm
😭😹de telefone que voces atiraram,norm
Ali na versalhes,norm
Alias esse é outro facto,norm
😹😹😹🤪😭mas corre,norm
Media omitted,norm
Estava high,norm
Ainda é telefone  😭😹💔,norm
Sempre ermano,norm
Media omitted,norm
São vcs eh,norm
Media omitted,norm
Media omitted,norm
Qual o  melhor lugar para procurar esposa do que na casa do senhor,norm
Media omitted,norm
Ja está a se bombar shoots na eremo,norm
😭😭😭😭😹aweee sem pose,norm
Media omitted,norm
😭😭😭😭😹ihhhhh,norm
Bomba lá essa selfie aí 😆😆😆,norm
Parece beicou😭🤣🤣🤣🤣,norm
Yeah,norm
Media omitted,norm
😭😭😭😭😭,norm
Esse nigga é fofoqueiro😭,norm
Bandeiroso😭,norm
😭cortei de propósito,norm
😭,norm
Media omitted,norm
Quem é,norm
Não sei😭,norm
Depois banito tá nesse grupo,norm
Yuuuuu tmlc juro,norm
Depois lhe encontrei um dia desses,norm
Q Tal o gajo,norm
Like nao falamos eu estava no chapa ele a pear ia para um site por aqui na zonal,norm
Socia,norm
L,norm
Sim mas uma botas diferentes,norm
Tá santo o gajo,norm
Media omitted,norm
Nem é tar santo esta a procura de estilo dele 🥵😭ja apanhou nos sapatos,norm
Mas esse tal irmão só soube hoje,norm
Ou só quer movimentar o grupo,norm
Tmlc djooo mesmo se souber antes ta meter agua 😭😹,norm
Media omitted,norm
Media omitted,norm
Mng fds,norm
Vamá pedir link do grupo 😭😭😭😆,norm
Peçam la ehh😭🤣🤣🤣,norm
É grupo de mungotxi😭,norm
url,norm
😭,norm
Um fdp esse gajo😭😭😭😭😭😭😭😭😭😭😭😭🤣🤣🤣🤣🤣🤣,norm
😂😂😂ta estragar links daquele nigga😭😭😭,norm
Media omitted,norm
Esses beats pah😭,norm
Matias tmlc 😹😹😹😹😭💔🤦‍♂️,norm
Ahhh cheio de palavrão mano ih,norm
Louco Oxi eu lhe lançava garrafa,norm
Muito mau😭❤️,norm
Media omitted,norm
Esse fdmae ta fazer Uk,norm
😭😭😭😭😹ehhh yeah ainda vai dar barulho esse tio,norm
Esse é um merda encarnado,norm
Media omitted,norm
Ahh talvez entrega ass esse,norm
Fdm,norm
Fck😭comi mi cuiu hijo😹😹😹😹,norm
Media omitted,norm
Media omitted,norm
😭😭😭😭😭😭😭😭🤣,norm
Media omitted,norm
Media omitted,norm
Eu vou queimar boca juro 😭🥺😔,norm
Vc buma😭😂,norm
Media omitted,norm
Yuu,norm
Yuuuuu,norm
😭😭😭😭😹💔,norm
Media omitted,norm
😭😭😭,norm
😂😂😂😂😂😂😂😂😂,norm
Esse padre posta pah😭,norm
Memeiro,norm
Media omitted,norm
Media omitted,norm
😹😹😹😹😹é obscuro ser da sede,norm
😭,norm
É lado obscuro esse😭,norm
Seria malta te mamarem o cú etc😭🤣,norm
Mng😂ou ter beijado uma feia😭💔😔,norm
Media omitted,norm
Não fala nada🤣🤣🤣🤣🤣🤣,norm
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
Media omitted,norm
Media omitted,norm
🤡🤡🤡🤡,norm
Media omitted,norm
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😭,norm
Media omitted,norm
Media omitted,norm
Mas é vdd,norm
🤣,norm
Depois na minha carrinha tem 4 gays declarados,norm
Ninguém quer sentar com eles,norm
Nos homens,norm
Crlhs,norm
ehhhhh,norm
Cortem dicks esses,norm
Hummmm verdade swa yini,norm
Fazer molho de salsichas,norm
Morrer por causa de machismo 😹😭,norm
Lhes dar comerem,norm
São viagens🤣,norm
Ce sabe,norm
Meter no macarrão,norm
Fritos,norm
Yu pra ti isso já é machismo💀💀💀💀,norm
No dzuca já,norm
E lhes dar pra comer🤣,norm
Deixar de ir ao hospital quando estas doente porque vão te chamar gay é oque,norm
Não isso,norm
Lê bem,norm
Esse está a confundir os papos🤣,norm
Não entendeu do que estás a falar,norm
😹😭💔talvez,norm
Maybe😹😭,norm
Que alívio 😭😭😭😭😭,norm
Também pensei o mesmo antes de olhar bem,norm
🤣,norm
😂😂😂 bro tenho orgulho de ter amigos tão homofóbicos como vcs mam,norm
Man,norm
Vos amo crlhs🤣,norm
😹😹😹😹😹mas Kenneth 😹😭assim nao temos nenhum valor tirando isso,norm
Esse é um dos principais🤣,norm
😹😹😹😹😹,norm
😂😭😭,norm
Media omitted,norm
Mauuuu🤣🤣🤣🤣😭😭😭😭,norm
O meme e o riso ali atrás 😹😭,norm
Nem havia visto😭,norm
🤣🤣,norm
Alo,norm
Essa gazetada não sai hoje,norm
Media omitted,norm
Where are you 😭😹,norm
Aqui🤣,norm
Em casa a pensar bem no meu futuro como estudante,norm
😭,norm
Depois tua school é perto😭😭😭😭😭🤣🤣🤣🤣,norm
😭😹😹😹😹yuuuuu,norm
Media omitted,norm
😭😭😭cabron de mierda,norm
Estuda 😹😹😹😭💔,norm
Media omitted,norm
😭😭😭💔,norm
Yh VC é mau ih,norm
Guyzell,norm
Gajos de dinheiro,norm
On my way to home 😭,norm
On my way to school 🤡,norm
😭😭😭😭mesmo eu daqui a pouquinho tenho que estar na church,norm
null,norm
😹😹😹😭😭yuuu,norm
Prenderam txiu Gugu pk😔,norm
Boatos de violação,norm
Shit💀,norm
Ehhh foi preso😭,norm
sim,norm
😭😭por causa das zocotolas,norm
😹😭mas creio que nao foi isso,norm
Media omitted,norm
Eu também violaria,norm
😭😭🫂❤️,norm
Mas isso é mentira hahahah,norm
Essa tem cara de bich,norm
Bitxi🤣,norm
Media omitted,norm
Se sabes que é,norm
🤣🤣🤣🤣🤣🤣ja u dzaile,norm
Media omitted,norm
Fds😭,norm
Mng ahahahahahahahahhaa,norm
🤣 entregou na esperança de receber txi,norm
Não lhe deram recorreu a malta estupro😭,norm
😭😭 mas o nigga na payou😭,norm
Media omitted,norm
Só fez😭😭😭,norm
Mesmo acusar estupro já a dlhiwile aweeeee 😭,norm
Media omitted,norm
Puto VC tá sentir Heineken 😭🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
🤣🤣🤣🤣🤣🤣,norm
Tá bem dado🤣🤣🤣🤣🤣🤣,norm
Media omitted,norm
Media omitted,norm
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,norm
😭😭😭,norm
Media omitted,norm
Já a dakwile,norm
Yuuu,norm
Media omitted,norm
mas é isso mesmo que lgbt que para nós apoiarmos😂😂😂😂,norm
vsfdr fdp,norm
Media omitted,norm
Mas também guy estava chapado 🤦‍♂️,norm
🤣🤣🤣🤣🤣,norm
Media omitted,norm
Então nosso dataset é algo tipo isso aqui,norm
Ihhh,norm
Pensei que estavas a mandar cenas fr,norm
Hummmm😂,norm
Nada,norm
🤣,norm
São esse tipo de spam que recebo todo dia😔,norm
Os piores mesmo são aqueles de emprego,norm
Vcs não recebem essas cenas,norm
Eix yeah,norm
Depois esse ponto 5 me interessa,norm
Ehh são muitas cenas,norm
Yeah,norm
Mas como é que podemos fazer para transformar isso num dataset,norm
258862690420 aprendeste o quê aí em Engenharia de dados,norm
Precisa mesmo É so nos basiarmos nos que Ataide já nos deus,norm
Ter uma monte de mensagens e ter uma coluna que diz se é spam ou não,norm
🤔,norm
Na minha cabeça eu pensava em pegar as mensagens e analisar partes dela like se tem link se tem alguma palavra like aviator ou bet ou currandeiro por aí,norm
Isso é o algoritmo que vai fazer,norm
Não nós 😂,norm
Tendo várias mensagens é suposto o algoritmo determinar padrões que normalmente diferenciam spam das que não são spams,norm
Yeah nem,norm
Qual é o algoritmo que dá pra usar,norm
Naive bayes,norm
Viu o doc chefe This message was edited,norm
Nosso tema é svm,norm
Yeah,norm
Mas docente quer para implementaramos todos para fazer comparações,norm
Sabe que não vi essa parte,norm
Media omitted,norm
Hooooo okay okay,norm
Media omitted,norm
Tem tabelas correspondentes em baixo,norm
🤔okay okay,norm
Txopalá essas menagens que tens aí,norm
Uhm😂😂😂😂😂😂,norm
N tem um de sorte no amor,norm
You deleted this message,norm
😂Esse costuma mais ser cenas da própria movitel de malta mensagens de amor ou dicas,norm
Hiii😂🔥,norm
Ehhh vcs vos sabotam pha,norm
Ih,norm
Yeah😔,norm
Essa cena de RCS até ajuda,norm
O gajo consegue detectar a maioria,norm
Essa cena é daquele app de sms da Google,norm
Media omitted,norm
Não necessariamente,norm
Mas o app da google também já tem suporte a rcs,norm
É um protocolo novo,norm
Uma melhoria do sms,norm
Novo para nós do android apple usava sozinha,norm
😂,norm
Yeah Mas nunca tinha ouvido falar dessa cena fui pesquisar agora,norm
Depois o itel que estava a usar tem um filtro de spam talvez tem isso aí,norm
Só falhou umas 2 vezes,norm
Eu até tive uma outra ideia mas íamos precisar de muito mais mensagens,norm
Para além das que mandei aqui devo ter pelo menos 20 por aí,norm
Ao invés de apenas detectar spam também categorizar essas cenas que vem de entidades malta operadoras INCM essa malta toda e msg normais malta tua mãe tua baby bradas sla,norm
😂,norm
Spam,norm
Mas ehh,norm
Vama meter gemini logo,norm
Por detrás,norm
Media omitted,norm
E dar Ataíde,norm
😂😂🤣,norm
Já estou a ver uma app Android a sair,norm
Hiii😂😂,norm
É pfc de um gajo depois essa cena,norm
Se fosse aquele docente de IPM haaaaaa estaria a valer,norm
😭😭😭😭😭😭,norm
Messages and calls are endtoend encrypted No one outside of this chat not even WhatsApp can read or listen to them Tap to learn more,norm
You created this group,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Deixalá voltar a dormir,norm
Ehhhh,norm
É today isso,norm
Media omitted,norm
Só posso meter fuga pha,norm
Nada,norm
Bros não precisam lagrar as garrafas,norm
Para esse job que tal vermos classificação de spam em SMS,norm
Like aquelas mensagens de curandeiros e burlas,norm
Like ganhaste 1M de mt,norm
Do nada,norm
Acho simples de validar essa ideia sem andar a lutar com credenciais no ISU,norm
Yeah eu literalmente recebo todos os dias esse tipo de mensagem😔,norm
Recebi agora 🤣,norm
😂😂😂,norm
Afinal não sou o único,norm
Yea,norm
Isso de pedir credenciais já está a me erritar This message was edited,norm
Media omitted,norm
Hmmmmmm,norm
Acho que para essa cena nem precisamos,norm
É só intrvistar qualquer niga 🤣,norm
Ou meter um form,norm
Media omitted,norm
Vc rende com essa garrafinha pha😭😂,norm
É fdda😭❤️,norm
Eu também amo a gaja😭,norm
Só bebi uma vez que era pra tirar pico 😂 bati duas mas Ahh,norm
A milior 😭,norm
Ehhh broooo eu gramo mng da gaja😭,norm
Gajos que bebem secas💀,norm
Nada,norm
Escuras não,norm
Até nas cerveja és racista,norm
🤲🏽😭😭,norm
Há escuras fdds papá 😭,norm
Mais do que muitas latumes por aí 🤣,norm
10×😂🤣,norm
258847290446,norm
As 11 estaremos a sair,norm
Vão para minha casa depois ou vão para casa,norm
Ou ficam para o after,norm
Media omitted,norm
A princípio no to place se n tiver stress bha,norm
Tua casa,norm
Nao tem stress mas implica acordar cedo 🤸‍♂,norm
258866403531 iremos á missa que time,norm
Rlx,norm
😂😂😂😂,norm
Rezem por nós 😭,norm
Media omitted,norm
Ta bem,norm
Vais beber la,norm
Nao creio estou sem samora,norm
Yu,norm
Se você na bebe,norm
Tem esse ponto também mas estou retomando aos poucos,norm
Muito triste isso,norm
Media omitted,norm
tudopelasaúde,norm
Mas refresco ao menos irei tomar 😭,norm
Se beer é mais saudável 🤣,norm
Não sabe esse,norm
Cenas que podem tirar mancha na pia Ahh até cenas enferrujadas😂😂😂,norm
Faz Uk dentro de um gajo Ahh,norm
Eu sou perito nisso,norm
😒,norm
N é problema isso irmão,norm
VC convive com Engenheiros pá,norm
🤡,norm
Na verdade não,norm
Media omitted,norm
😭😭😭😭🤣🤣🤣🤣,norm
Malta 16😇,norm
Esse,norm
😭💔yuuuuu o médico nao diz isso,norm
😭😹yuuu💔,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Vão rezar terço irmãos,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Media omitted,norm
Um gajo ainda nem chegou em casa pha,norm
Eu a sair da sala agora 🤣,norm
Mas ahh,norm
Ate vama deixar,norm
Costumo fazer as 22h30 esse horário de 19 20 estamos a chegar a casa,norm
Ja maras de tarde,norm
Xi forte,norm
Ahh prefiro fazermos entres nós desse grupo,norm
Só combinar time oração n se nega afinal temos princípios não é,norm
De manhã mas saio as 18h é tal 😶‍🌫,norm
2x,norm
E nao precisa ser todos os dias n todas terças 😭💔,norm
Tá doce instituto ustm  tá fazer acontecer,norm
Todos a sofrer a mesma,norm
Cena,norm
Miux escolha minha,norm
Yh só pra kekeke,norm
